Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"13-367-2006","2006-04-02 00:00:00","61113","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","2400000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-368-2006","2006-04-02 00:00:00","58428","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","1500000","656.73","656.73","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"13-369-2006","2006-04-02 00:00:00","58275","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","1500000","639.92","635.64","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"13-37-2006","2006-01-24 00:00:00","80533","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Jafliya","Land","Residential","600000","520.26","520.26","","","","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-370-2006","2006-04-02 00:00:00","86527","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","1250000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-371-2006","2006-04-02 00:00:00","30496","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","5600000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-372-2006","2006-04-02 00:00:00","83882","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Raffa","Land","Residential","16000000","3028.92","3028.92","","","","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-373-2006","2006-04-03 00:00:00","69853","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-374-2006","2006-04-03 00:00:00","30808","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3000000","1107.5","1107.5","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-375-2006","2006-04-03 00:00:00","47037","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1212.29","1212.29","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-376-2006","2006-04-04 00:00:00","69146","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","10618275","1324.98","1324.98","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-377-2006","2006-04-04 00:00:00","87319","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","1400000","1027.02","1027.02","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-378-2006","2006-04-04 00:00:00","35687","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Khabeesi","Land","Commercial","5663080","5276.61","5276.61","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-379-2006","2006-04-04 00:00:00","84495","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","35162533","2322.58","2322.58","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-38-2006","2006-01-24 00:00:00","87036","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Fourth","Land","Residential","500000","1421.14","1421.14","","","","Rashidiya Metro Station","City Centre Mirdif","","0","0","",""
"13-380-2006","2006-04-04 00:00:00","65831","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","2200000","930.7","930.7","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-381-2006","2006-04-05 00:00:00","28054","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","657274","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-382-2006","2006-04-05 00:00:00","54595","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","8500000","594.58","592.35","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-383-2006","2006-04-08 00:00:00","50826","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1150.05","1150.05","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-384-2006","2006-04-08 00:00:00","87959","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","17829496","1393.55","1393.55","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-385-2006","2006-04-08 00:00:00","48488","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","614557","1094.95","1094.95","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-386-2006","2006-04-08 00:00:00","25531","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Baraha","Land","Commercial","9000000","1348.95","1348.95","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-387-2006","2006-04-08 00:00:00","62782","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","885403","1161.66","1161.66","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-388-2006","2006-04-08 00:00:00","52824","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","1111528","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-389-2006","2006-04-09 00:00:00","90569","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","710000","1820.9","1820.9","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-39-2006","2006-01-24 00:00:00","78899","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","1434860","2043.87","2435.17","","","","","","","0","0","",""
"13-391-2006","2006-04-09 00:00:00","7402","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","362423","229.28","229.28","","","","Emirates Towers Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-392-2006","2006-04-09 00:00:00","88287","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1356.38","1356.38","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-393-2006","2006-04-09 00:00:00","87833","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","16500000","1393.55","1393.55","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-394-2006","2006-04-09 00:00:00","47649","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-395-2006","2006-04-09 00:00:00","54055","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-396-2006","2006-04-09 00:00:00","49791","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Shamma","Land","Residential","300000","891.87","891.87","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-397-2006","2006-04-09 00:00:00","62293","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","750000","1071.91","1071.91","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-398-2006","2006-04-09 00:00:00","124719","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","30000000","2804.15","2804.15","","","","","","","0","0","",""
"13-399-2006","2006-04-09 00:00:00","69324","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","2000000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-4-2006","2006-01-02 00:00:00","17148","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","573415","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-40-2006","2006-01-24 00:00:00","68003","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-400-2006","2006-04-09 00:00:00","124725","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","30000000","2700","2700","","","","","","","0","0","",""
"13-401-2006","2006-04-09 00:00:00","52964","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","750000","929.03","929.03","","","","Business Bay Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-402-2006","2006-04-09 00:00:00","41668","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-403-2006","2006-04-09 00:00:00","21559","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Port Saeed","Land","Commercial","87800000","5539.62","5539.62","","","","Deira City Centre","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-404-2006","2006-04-09 00:00:00","66274","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","11000000","5406.95","5406.95","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-405-2006","2006-04-09 00:00:00","81873","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","9000000","4282.83","4282.83","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-406-2006","2006-04-09 00:00:00","81828","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","7000000","3716.12","3716.12","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-407-2006","2006-04-09 00:00:00","87881","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda First","Land","Commercial","65250000","2322.58","2322.58","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-408-2006","2006-04-11 00:00:00","82811","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","750000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-409-2006","2006-04-11 00:00:00","49743","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","750000","1147.35","1147.35","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-41-2006","2006-01-25 00:00:00","84011","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Madinat Dubai Almelaheyah","Land","Commercial","42600000","2833.26","2833.26","","","","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-410-2006","2006-04-11 00:00:00","47115","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","750000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-411-2006","2006-04-11 00:00:00","84231","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","750000","1152.55","1152.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-412-2006","2006-04-11 00:00:00","62795","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","0","0","",""
"13-413-2006","2006-04-11 00:00:00","44522","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1078.42","1078.42","","","","Rashidiya Metro Station","City Centre Mirdif","","0","0","",""
"13-414-2006","2006-04-11 00:00:00","49122","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","750000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-415-2006","2006-04-11 00:00:00","55734","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-416-2006","2006-04-11 00:00:00","16615","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","750000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-417-2006","2006-04-11 00:00:00","69144","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-418-2006","2006-04-11 00:00:00","86338","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Fourth","Land","Residential","500000","1098.21","1098.21","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-419-2006","2006-04-11 00:00:00","88833","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","750000","2049.63","2049.63","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-42-2006","2006-01-25 00:00:00","65307","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","32550000","2038.94","2038.94","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-420-2006","2006-04-11 00:00:00","84309","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","750000","1638.72","1724.28","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-421-2006","2006-04-11 00:00:00","66297","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Goze Industrial Fourth","Land","Industrial","2505278","1700.12","1700.12","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-422-2006","2006-04-11 00:00:00","79528","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","13500000","1870.79","1870.79","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-423-2006","2006-04-11 00:00:00","48869","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","3000000","1671.6","1671.6","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-424-2006","2006-04-11 00:00:00","90597","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","9161514","1097.28","1097.28","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-425-2006","2006-04-12 00:00:00","69214","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","300000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-426-2006","2006-04-12 00:00:00","17306","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-427-2006","2006-04-12 00:00:00","72871","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","750000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-428-2006","2006-04-12 00:00:00","42497","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1073.96","1073.96","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-429-2006","2006-04-12 00:00:00","66807","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","750000","2768.51","2768.51","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-43-2006","2006-01-25 00:00:00","66367","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Hamriya","Land","","74850000","2824.81","2824.81","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-431-2006","2006-04-12 00:00:00","45131","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","750000","1113.26","1113.26","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-432-2006","2006-04-12 00:00:00","73520","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-433-2006","2006-04-12 00:00:00","49742","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","750000","1153.76","1153.76","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-434-2006","2006-04-12 00:00:00","57013","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","750000","1082.41","1082.41","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-435-2006","2006-04-12 00:00:00","84521","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","750000","1204.67","1204.67","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-436-2006","2006-04-12 00:00:00","57320","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","750000","1114.84","1114.84","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-437-2006","2006-04-12 00:00:00","52691","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","20000000","2055.76","2055.76","","","","Abu Baker Al Siddique Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-438-2006","2006-04-12 00:00:00","35715","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Khabeesi","Land","Commercial","14000000","2289.13","2289.13","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-439-2006","2006-04-12 00:00:00","77941","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","12000000","444.63","444.63","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-44-2006","2006-01-25 00:00:00","28461","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3900000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-440-2006","2006-04-12 00:00:00","82748","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-441-2006","2006-04-12 00:00:00","25682","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Baraha","Land","Commercial","7635184","404.13","404.13","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-442-2006","2006-04-12 00:00:00","37935","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","993231","245.73","247.59","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-443-2006","2006-04-12 00:00:00","76650","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","617937","334.45","334.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-444-2006","2006-04-12 00:00:00","10886","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mankhool","Land","Residential","2000000","914.54","914.54","","","","","","","0","0","",""
"13-445-2006","2006-04-12 00:00:00","78614","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","500000","1114.84","1114.84","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-446-2006","2006-04-12 00:00:00","2005","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mankhool","Land","","2000000","896.61","6567.41","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-447-2006","2006-04-12 00:00:00","21192","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Hor Al Anz East","Land","Commercial","20000000","1742.86","1742.86","","","","Al Qiyadah Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-448-2006","2006-04-15 00:00:00","80093","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","2499999","1093.56","1093.56","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-449-2006","2006-04-15 00:00:00","66847","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","746303","1068.38","1068.38","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"13-45-2006","2006-01-28 00:00:00","93939","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","500000","929.03","929.03","","","","Business Bay Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-450-2006","2006-04-15 00:00:00","78793","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","930307","817.55","817.55","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-451-2006","2006-04-15 00:00:00","67270","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","2000000","932.51","968.98","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-452-2006","2006-04-15 00:00:00","85056","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","18000000","3605.47","3605.47","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-453-2006","2006-04-15 00:00:00","72403","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-454-2006","2006-04-15 00:00:00","57115","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mamzer","Land","Residential","1500000","1426.99","1426.99","","","","Al Qiyadah Metro Station","","Dubai International Airport","0","0","",""
"13-455-2006","2006-04-16 00:00:00","73895","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1356.38","1356.38","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-456-2006","2006-04-16 00:00:00","41019","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","600000","1366.6","1366.6","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-457-2006","2006-04-16 00:00:00","82546","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","500000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-458-2006","2006-04-16 00:00:00","43860","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","750000","1116.04","1116.04","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-459-2006","2006-04-16 00:00:00","46823","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","750000","1163.05","1163.05","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-46-2006","2006-01-28 00:00:00","83234","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1127.01","1127.01","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-460-2006","2006-04-16 00:00:00","29629","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","750000","1373.29","1373.29","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-461-2006","2006-04-16 00:00:00","50865","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","600000","1140.11","1140.11","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-462-2006","2006-04-16 00:00:00","65668","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","750000","1374.96","1374.96","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-463-2006","2006-04-16 00:00:00","48256","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","750000","1080","1080","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-464-2006","2006-04-16 00:00:00","55000","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","725000","1095.23","1095.23","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-465-2006","2006-04-16 00:00:00","46591","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","750000","1113.26","1113.26","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-466-2006","2006-04-16 00:00:00","48030","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1098.02","1098.02","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-467-2006","2006-04-16 00:00:00","63365","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Port Saeed","Land","Commercial","42000000","1976.88","1976.88","","","","Deira City Centre","Dubai Mall","Dubai International Airport","0","0","",""
"13-468-2006","2006-04-17 00:00:00","49374","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","3500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
